,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
48257,48258,B004SRH2B6,A3LF2SJ3U6LADU,ANK,2,2,4,1311552000,"Good Product, Bad Packing","This Zico product taste very nice as discrib but the only thing let this product down in my eyes is the packing. the packing is very sloppy. from the top where company put white whole for pour there is the seal between white plastic and blue cover, from there water is coming out actually it leaked little bit in my box too. so thats not good at all I checked my all 6 container and all have same problem all are leaking from same place."
48258,48259,B004SRH2B6,AH7FLBGNDOBDP,"Amber ""the PlantNerd""",2,2,4,1309824000,One of the best Cocowaters available,"This is a really good product, the flavor is not overwhelmingly sweet and it's very refreshing and light. It's perfect for a really hot day when other soft drinks feel like too much. I feel more hydrated and I think my skin looks better when I drink a serving every day. The case price is really a good value versus buying it at the store, check it out for yourself."
48259,48260,B004SRH2B6,ANWK25R2RG2TS,R. Irizarry,2,2,4,1192838400,Grows on you,"The first time I tried this coconut water I thought it was kind of bland.  It is not super sweet and the flavor is subtle.  However, after a workout one day I tried it and it was wonderfully refreshing!  It quenches your thirst like cool water, and the extra boost of electrolytes brings your strength back."
48260,48261,B004SRH2B6,ANWBTNWFJC4FF,"Jennifer Farley ""Love Commando""",2,2,5,1168560000,Nature's own soda pop and great for athletes' too,"Crisp when chilled and refreshing without synthetic flavorings or added sucrose, Zico is the packaged beverage my yard men prefer. The smart-paper carton packaging created less bulk waste than canned drinks, and nature's own engineering packs this fruit punch with five electrolytes, the most overtly critical of which is potassium. I didn't think I would like this product but bought it because I cannot quite manage the full-time taste for spring water and herbal tea my yoga regime suggests. VERY helpful for those weaning themselves off alcohol and conventional mystery soda-pop."
48261,48262,B004SRH2B6,A368DLORQD2UNB,Jason Hill,4,5,1,1284076800,Gross,"Plug your nose and chug.  This stuff is disgusting.  Had to pour it into a glass and drink it all at once because once you taste this stuff, you won't be able to take another gulp until you forget about it the next day.  Get the coconut water by Naked Juice.  Way better."
48262,48263,B004SRH2B6,A3326IAIKL0C4T,Chase Perez,4,5,3,1264809600,"Good juice, TOO expensive","This product tastes fine.  HOWEVER, at $2.00 per box, WAAAAAAAAAAAAAAAYYYYY too expunsive....$1.00, maybe $1.25 tops. ZICO, VOULME, VOLUME, VOLUME!  I bought these cheap from AMAZON over BLACK FRIDAY.  AMAZON, sell these at my prices above and I will order these from you on a subscription basis.  But not at $2.00."
48263,48264,B004SRH2B6,A6P3A5PU0XZ03,Julie Davidson,6,8,1,1294531200,"No buts about it, it's totally gross","I had heard so much about this drink.  I really wanted to like it.  I was imagining it would be like the coconut waters I had tried from Thailand and the Philippines.<br /><br />It's like drinking cold vomit, there is no other way to describe it.  Really gross stuff, stay far far away."
48264,48265,B004SRH2B6,ANDTRFIVWED40,R. Hauff,6,8,1,1275782400,"If you liked it in tetrapak box, don't buy now",I bought this new Zico water hoping to have the good taste it had before but unfortunately it tastes horrible. I could not bear drinking half bottle. Very funky taste. I am from Brazil and I sure know what young coconut water tastes like...and what they did to the taste of it is nowhere close to real coconut water. Perhaps works for those who like aged coconut water.<br />I wish I could return my order. Never buying it again. Back to O.N.E.
48265,48266,B004SRH2B6,A7ZGR5KW58S68,Moustafa Baroud,6,8,1,1275264000,DOT BUY PLASTIC BOTTLED ZICO,"I used to LOVE the ZICO Coconut Water.<br />I used to buy 2 boxes monthly.<br />Until they decided to change from the Tetra-Pack to the Platic Bottles.<br /><br />For some reason, ZICO thinks its a better product, unfortunatly, the plastic leaches to the Coconut Water and changes the taste. It literally taste like plastic.<br /><br />I stopped buying ZICO and went over to O.N.E., not as tasty as the Tetra-Pack ZICO, but atleast doesnt taste like plastic!!!<br /><br />KEEP AWAY FROM ZICO, until they change it back to Tetra-Pack!<br /><br />Aparently i found out after some dabling online. Its not 100% coconut water, they changed the process where they make the coconut water out of CONCENTRATE.....honestly...concentrate??? No i am pissed off....."
48266,48267,B004SRH2B6,A2IKJOWWIYVAXF,"G. Fox ""Seeker""",8,11,1,1274572800,I don't know how they managed to ruin this product.,The old Zico was delightful.  This new version is so aweful as to be totally undrinkable.  I am now watering my plants with it.  How did they manage to ruin a parfeclty good product. Is Zico now owned by Pepsico?
48267,48268,B004SRH2B6,A6A3VZKPA9YCG,"RPG ""R""",1,1,3,1349654400,Zico 33.8 (6 pack) Leaking issues.. beware,Had leaking from 4 of 6 containers.  the top caps seems to be weak part that it easily breaks.. amazon did refund the leaky ones.. but I won't order these..again..  Don't want to take another chance on leaks.. although these taste better than the plastic resealable ones at 11oz.
48268,48269,B004SRH2B6,A164T5JV1OJIMD,love2dance,1,1,1,1349568000,Bad News! FYI! The only coconut water that is MADE FROM CONCENTRATE,"I've tried C2O, Vitacoco, and Naked coconut water. All of them contain one ingredient:100% natural coconut water. However, ZICO is the ONLY coconut water that is 1) Made from concentrate and 2) contains added ""Natural ingredients"". At trader joes, Zico costs about 2 bucks, which is the same price for C20 coconut water and Vitacoco which both do NOT have ""natural flavors"" added to it and are NOT from concentrate. The packaging advertises ""30 percent less sugar""...well that's because they took out 30% of the coconut water and replaced it with water. It was so nasty that they had to add ""natural flavors"". Do not buy this brand. When I was a little kid I used to suck on my water squirt guns and the taste of this coconut water resembles that-like plastic/water with a small hint of coconut water. The other brands are so much better and are actually natural. For the same price, go get a coconut water that is not from concentrate. My favorite is C20."
48269,48270,B004SRH2B6,AL5PSFY5B7Q2Z,Michael de Castro,1,1,1,1348099200,Leaky Items,There is a problem with the way the manufacturer attaches the spouts to the actual box of coconut water.  There is always one box out of the six pack that is leaking.  Today the coconut water was leaking through the actual box it came in.  I am cancelling my Subscribe and Save to this product.
48270,48271,B004SRH2B6,A11R1IA3Y91WS6,Little LuLu,1,1,1,1346630400,Container top problems,"I love the product itself, but I do not like the container at all.<br />I have a garage with a large refridgerator in it, I fill it with<br />coconut water, so while working  around the yard, I get refreshed<br />with a cold drink . I opened the last case and the top looked funny,<br />but i poured a drink and took a drink , it tasted funny , not like the<br />others.later that day got real sick. Looking at the other tops, i saw<br />they were not in tack. and poured out the products in that case, as<br />they were all alike, (I have the 6 containers still and if I could send<br />them back I would for a refund.  I would not purchase this type of container<br />again."
48271,48272,B004SRH2B6,A1H73NW4DTNR1O,Amazon Woman,1,1,1,1344297600,Fake.,"This is the product that rocked my world... In a bad way. After buying this I realized that some companies (and people) will do anything for a profit - like rip off their fellow man.  Here's how....<br /><br />Zico used to be real 100% coconut water. Now, after conglomerate Coca Cola bought them, it's dumbed down: it's now part coconut water (juice) watered down with H2O (water) with unspecified ""natural flavor"" added so you are tricked into thinking your coconut water hasn't just been seriously diluted. Why?  It's cheaper!  They save money by cutting it with plain water.  But it wouldn't taste the same, right?  That's where the flavoring comes in.... To trick you.<br /><br />Zico wont actually specify how much they water it down but you can guesstimate simply by their ads.... They brag this product has 30% less sugar than other brands.  Ok, that means this is likely a 70% coconut to 30% water mixture.  Do you want 100% coconut water or 70% coconut water in your bottle?<br /><br />This isn't the ratio nature intended by the way.  And if that means 30% less sugar (ie 30% less actual coconut water in the bottle) it also means 30% less electrolytes than you should be getting from a 100% product too.  It's just logic."
